file,file_path,x_V,signal,y
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.45000000000000023,i(v0),19.089072694223155
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.46000000000000024,i(v0),19.15882802290882
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.47000000000000025,i(v0),19.220919305828648
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.48000000000000026,i(v0),19.27625578127649
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.49000000000000027,i(v0),19.325693134797753
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5000000000000002,i(v0),19.37001425132174
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5100000000000002,i(v0),19.409918468815295
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5200000000000002,i(v0),19.4460186002512
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5300000000000002,i(v0),19.478843812776333
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5400000000000003,i(v0),19.50884630117806
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5500000000000003,i(v0),19.536409837918463
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5600000000000003,i(v0),19.561898083179976
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5700000000000003,i(v0),19.585481505475464
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5800000000000003,i(v0),19.60747900005995
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.5900000000000003,i(v0),19.628063124441955
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6000000000000003,i(v0),19.647399842048387
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6100000000000003,i(v0),19.665630431316472
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6200000000000003,i(v0),19.682875621787513
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6300000000000003,i(v0),19.6992390341138
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6400000000000003,i(v0),19.714809993807833
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6500000000000004,i(v0),19.7296658334008
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6600000000000004,i(v0),19.74387381017291
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6700000000000004,i(v0),19.757492672532592
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6800000000000004,i(v0),19.77057394854902
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.6900000000000004,i(v0),19.783163027202118
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7000000000000004,i(v0),19.79530004852112
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7100000000000004,i(v0),19.807020634953552
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7200000000000004,i(v0),19.81835653599899
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7300000000000004,i(v0),19.829336132449402
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7400000000000004,i(v0),19.839984885501163
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7500000000000004,i(v0),19.85032571236263
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7600000000000005,i(v0),19.860379296442808
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7700000000000005,i(v0),19.87016436813825
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7800000000000005,i(v0),19.879697929756556
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.7900000000000005,i(v0),19.888995460593737
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8000000000000005,i(v0),19.898071089669585
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8100000000000005,i(v0),19.90693773538608
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8200000000000005,i(v0),19.915607254006314
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8300000000000005,i(v0),19.924090530799994
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8400000000000005,i(v0),19.93239759765049
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8500000000000005,i(v0),19.94053770949943
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8600000000000005,i(v0),19.94851942005629
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8700000000000006,i(v0),19.956350656772866
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8800000000000006,i(v0),19.96403877523656
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.8900000000000006,i(v0),19.971590609888434
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9000000000000006,i(v0),19.979012525476293
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9100000000000006,i(v0),19.986310454541957
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9200000000000006,i(v0),19.993489945199112
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9300000000000006,i(v0),20.000556170688906
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9400000000000006,i(v0),20.007513992593744
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9500000000000006,i(v0),20.014367957897097
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9600000000000006,i(v0),20.021122343821233
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9700000000000006,i(v0),20.027781163707523
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9800000000000006,i(v0),20.034348198623384
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,0.9900000000000007,i(v0),20.04082701720845
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0000000000000007,i(v0),20.047220974939542
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0100000000000007,i(v0),20.053533251617907
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0200000000000007,i(v0),20.059766839608525
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0300000000000007,i(v0),20.065924588677795
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0400000000000007,i(v0),20.072009178796897
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0500000000000007,i(v0),20.078023163509425
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0600000000000007,i(v0),20.083968964051
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0700000000000007,i(v0),20.08984887375955
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0800000000000007,i(v0),20.095665078656562
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.0900000000000007,i(v0),20.10141965744706
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1000000000000008,i(v0),20.107114587399963
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1100000000000008,i(v0),20.112751750228448
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1200000000000008,i(v0),20.118332948260917
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1300000000000008,i(v0),20.123859897090554
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1400000000000008,i(v0),20.129334221165067
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1500000000000008,i(v0),20.13475749935941
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1600000000000008,i(v0),20.14013122381333
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1700000000000008,i(v0),20.145456823452776
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1800000000000008,i(v0),20.150735668400145
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.1900000000000008,i(v0),20.155969077324762
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2000000000000008,i(v0),20.16115830421203
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2100000000000009,i(v0),20.166304560414822
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2200000000000009,i(v0),20.171408998482452
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2300000000000009,i(v0),20.176472737152206
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2400000000000009,i(v0),20.181496837827925
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.2500000000000009,i(v0),20.186482341332205
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.260000000000001,i(v0),20.191430229684116
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.270000000000001,i(v0),20.19634145403086
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.280000000000001,i(v0),20.201216937587965
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.290000000000001,i(v0),20.20605755652813
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.300000000000001,i(v0),20.21086417379326
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.310000000000001,i(v0),20.2156375949918
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.320000000000001,i(v0),20.22037863455274
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.330000000000001,i(v0),20.22508804516135
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.340000000000001,i(v0),20.22976657656272
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.350000000000001,i(v0),20.23441494321983
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.360000000000001,i(v0),20.239033840484492
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.370000000000001,i(v0),20.243623938717032
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.380000000000001,i(v0),20.2481858906367
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.390000000000001,i(v0),20.252720328381532
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.400000000000001,i(v0),20.257227867918555
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.410000000000001,i(v0),20.26170910757377
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.420000000000001,i(v0),20.26616461627139
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.430000000000001,i(v0),20.270594967345897
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.440000000000001,i(v0),20.275000704730008
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.450000000000001,i(v0),20.27938236353591
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.460000000000001,i(v0),20.28374047299543
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.470000000000001,i(v0),20.28807552999845
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.480000000000001,i(v0),20.29238803731522
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.490000000000001,i(v0),20.296678483015086
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.500000000000001,i(v0),20.3009473434067
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5100000000000011,i(v0),20.305195081567913
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5200000000000011,i(v0),20.309422157636394
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5300000000000011,i(v0),20.313629022929298
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5400000000000011,i(v0),20.317816112592794
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5500000000000012,i(v0),20.321983866183317
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5600000000000012,i(v0),20.32613271296668
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5700000000000012,i(v0),20.330263076328357
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5800000000000012,i(v0),20.334375364952926
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.5900000000000012,i(v0),20.33846999928567
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6000000000000012,i(v0),20.342547380660733
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6100000000000012,i(v0),20.34660791923278
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6200000000000012,i(v0),20.35065201192569
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6300000000000012,i(v0),20.35468005566333
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6400000000000012,i(v0),20.35869244736957
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6500000000000012,i(v0),20.362689575147762
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6600000000000013,i(v0),20.36667184033204
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6700000000000013,i(v0),20.37063962514539
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6800000000000013,i(v0),20.374593320631337
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.6900000000000013,i(v0),20.37853332077357
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7000000000000013,i(v0),20.382460007795085
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7100000000000013,i(v0),20.38637377420949
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7200000000000013,i(v0),20.390275014000476
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7300000000000013,i(v0),20.394164115271387
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7400000000000013,i(v0),20.398041469065745
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7500000000000013,i(v0),20.40190747230742
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7600000000000013,i(v0),20.405762521920288
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7700000000000014,i(v0),20.409607014828214
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7800000000000014,i(v0),20.413441353835438
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.7900000000000014,i(v0),20.417265944686356
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8000000000000014,i(v0),20.421081188715103
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8100000000000014,i(v0),20.424887507837067
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8200000000000014,i(v0),20.428685306326546
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8300000000000014,i(v0),20.43247500903911
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8400000000000014,i(v0),20.436257030539686
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8500000000000014,i(v0),20.440031805974442
sweep_SchGtKffThVh.raw,output_sweep/sweep_SchGtKffThVh.raw,1.8600000000000014,i(v0),20.44379976313911
