,max_current,min_current,flatness_pct,worst_pct,avg_err_pct,acc_nom_pct,name,type,time,OK
0,-20.7569,-19.599600000000002,1.606534,3.816991,1.25623,3.340419,SchGtKttTtVt,Sch,Thu Jun 18 08:45:38 2026,True
