,max_current,min_current,flatness_pct,worst_pct,avg_err_pct,acc_nom_pct,name,type,time,OK
0,-20.7524,-19.5913,1.611695,3.794616,1.22693,3.317158,LayGtKttTtVt,Lay,Thu Jun 18 15:12:29 2026,True
